 2)   0.025 us    |                                          udp_get_timeouts [nf_conntrack]();
 2)               |                            ebt_do_table [ebtables]() {
 2)   0.105 us    |                              _raw_read_lock_bh();
 2)               |                              _raw_read_unlock_bh() {
 2)   0.027 us    |                                __local_bh_enable_ip();
 2)   0.263 us    |                              }
 2)   0.968 us    |                            }
 2)   1.214 us    |                          }
 2)   1.548 us    |                        }
 2)   1.782 us    |                      }
 2)               |                      br_handle_frame_finish [bridge]() {
 2)               |                        do_bfilter [bfilter]() {
 2)               |                          mutex_lock() {
 2)   0.023 us    |                            _cond_resched();
 2)   0.319 us    |                          }
 2)   0.040 us    |                          mutex_unlock();
 2)               |                          mutex_lock() {
 2)   0.024 us    |                            _cond_resched();
 2)   0.248 us    |                          }
 2)   0.025 us    |                          mutex_unlock();
 2)   2.026 us    |                        }
 2)               |                        /* code_0_at_hypervisor:52:54:00:12:34:56 */
 2)   0.035 us    |                        br_allowed_ingress [bridge]();
 2)   0.100 us    |                        br_fdb_update [bridge]();
 2)   0.168 us    |                        __br_fdb_get [bridge]();
 2)               |                        br_forward [bridge]() {
 2)   0.035 us    |                          br_allowed_egress [bridge]();
 2)               |                          __br_forward [bridge]() {
 2)   0.033 us    |                            br_handle_vlan [bridge]();
 2)               |                            br_forward_finish [bridge]() {
 2)               |                              nf_hook_slow() {
 2)               |                                nf_iterate() {
 2)               |                                  ebt_nat_out [ebtable_nat]() {
 2)               |                                    ebt_do_table [ebtables]() {
 2)   0.029 us    |                                      _raw_read_lock_bh();
 2)               |                                      _raw_read_unlock_bh() {
 2)   0.026 us    |                                        __local_bh_enable_ip();
 2)   0.238 us    |                                      }
 2)   0.681 us    |                                    }
 2)   0.898 us    |                                  }
 2)   1.142 us    |                                }
 2)   1.354 us    |                              }
 2)               |                              br_dev_queue_push_xmit [bridge]() {
 2)   0.113 us    |                                is_skb_forwardable();
 2)   0.027 us    |                                skb_push();
 2)               |                                dev_queue_xmit() {
 2)               |                                  __dev_queue_xmit() {
 2)   0.112 us    |                                    netdev_pick_tx();
 2)               |                                    validate_xmit_skb.isra.103.part.104() {
 2)               |                                      netif_skb_features() {
 2)   0.023 us    |                                        passthru_features_check();
 2)   0.025 us    |                                        skb_network_protocol();
 2)   0.541 us    |                                      }
 2)   1.068 us    |                                    }
 2)   0.024 us    |                                    _raw_spin_lock();
 2)               |                                    dev_hard_start_xmit() {
 2)               |                                      tun_net_xmit() {
 2)               |                                        __skb_get_hash() {
 2)               |                                          __skb_flow_dissect() {
 2)   0.055 us    |                                            __skb_flow_get_ports();
 2)   0.458 us    |                                          }
 2)   0.779 us    |                                        }
 2)               |                                        skb_queue_tail() {
 2)   0.028 us    |                                          _raw_spin_lock_irqsave();
 2)   0.032 us    |                                          _raw_spin_unlock_irqrestore();
 2)   0.506 us    |                                        }
 2)               |                                        sock_def_readable() {
 2)               |                                          __wake_up_sync_key() {
 2)   0.026 us    |                                            _raw_spin_lock_irqsave();
 2)               |                                            __wake_up_common() {
 2)               |                                              pollwake() {
 2)               |                                                default_wake_function() {
 2)               |                                                  try_to_wake_up() {
 2)   0.035 us    |                                                    _raw_spin_lock_irqsave();
 2)   0.051 us    |                                                    task_waking_fair();
 2)               |                                                    select_task_rq_fair() {
 2)               |                                                      select_idle_sibling() {
 2)   0.052 us    |                                                        idle_cpu();
 2)   0.286 us    |                                                      }
 2)   0.638 us    |                                                    }
 2)   0.025 us    |                                                    _raw_spin_lock();
 2)               |                                                    ttwu_do_activate.constprop.91() {
 2)               |                                                      activate_task() {
 2)   0.058 us    |                                                        update_rq_clock.part.81();
 2)               |                                                        enqueue_task_fair() {
 2)               |                                                          enqueue_entity() {
 2)   0.036 us    |                                                            update_curr();
 2)   0.027 us    |                                                            __compute_runnable_contrib();
 2)   0.027 us    |                                                            __compute_runnable_contrib();
 2)   0.050 us    |                                                            account_entity_enqueue();
 2)   0.100 us    |                                                            update_cfs_shares();
 2)   0.043 us    |                                                            place_entity();
 2)   0.060 us    |                                                            __enqueue_entity();
 2)   2.058 us    |                                                          }
 2)               |                                                          enqueue_entity() {
 2)   0.039 us    |                                                            update_curr();
 2)   0.024 us    |                                                            __compute_runnable_contrib();
 2)   0.024 us    |                                                            __compute_runnable_contrib();
 2)   0.037 us    |                                                            account_entity_enqueue();
 2)   0.091 us    |                                                            update_cfs_shares();
 2)   0.026 us    |                                                            place_entity();
 2)   0.026 us    |                                                            __enqueue_entity();
 2)   1.748 us    |                                                          }
 2)               |                                                          enqueue_entity() {
 2)   0.053 us    |                                                            update_curr();
 2)   0.025 us    |                                                            __compute_runnable_contrib();
 2)   0.027 us    |                                                            __compute_runnable_contrib();
 2)   0.027 us    |                                                            account_entity_enqueue();
 2)   0.076 us    |                                                            update_cfs_shares();
 2)   0.028 us    |                                                            place_entity();
 2)   0.025 us    |                                                            __enqueue_entity();
 2)   1.726 us    |                                                          }
 2)               |                                                          enqueue_entity() {
 2)   0.027 us    |                                                            update_curr();
 2)   0.024 us    |                                                            __compute_runnable_contrib();
 2)   0.027 us    |                                                            __compute_runnable_contrib();
 2)   0.044 us    |                                                            account_entity_enqueue();
 2)   0.054 us    |                                                            update_cfs_shares();
 2)   0.025 us    |                                                            place_entity();
 2)   0.029 us    |                                                            __enqueue_entity();
 2)   1.884 us    |                                                          }
 2)   0.025 us    |                                                          hrtick_update();
 2)   8.574 us    |                                                        }
 2)   9.145 us    |                                                      }
 2)               |                                                      ttwu_do_wakeup() {
 2)               |                                                        check_preempt_curr() {
 2)   0.184 us    |                                                          resched_curr();
 2)   0.478 us    |                                                        }
 2)   0.873 us    |                                                      }
 2) + 10.473 us   |                                                    }
 2)   0.091 us    |                                                    ttwu_stat();
 2)   0.032 us    |                                                    _raw_spin_unlock_irqrestore();
 2) + 13.192 us   |                                                  }
 2) + 13.422 us   |                                                }
 2) + 13.651 us   |                                              }
 2) + 13.924 us   |                                            }
 2)   0.032 us    |                                            _raw_spin_unlock_irqrestore();
 2) + 14.611 us   |                                          }
 2) + 14.864 us   |                                        }
 2) + 17.047 us   |                                      }
 2) + 17.361 us   |                                    }
 2)   0.026 us    |                                    __local_bh_enable_ip();
 2) + 20.037 us   |                                  }
 2) + 20.268 us   |                                }
 2) + 21.065 us   |                              }
 2) + 22.863 us   |                            }
 2) + 23.352 us   |                          }
 2) + 23.864 us   |                        }
 2) + 28.321 us   |                      }
 2) + 30.741 us   |                    }
 2) + 32.505 us   |                  }
 2) + 32.747 us   |                }
 2) + 33.223 us   |              }
 2) + 34.933 us   |            }
 2) + 35.572 us   |          }
 2)               |          e1000_alloc_rx_buffers [e1000e]() {
 2)   0.082 us    |            skb_trim();
 2)   0.448 us    |          }
 2) + 49.413 us   |        }
 2)   0.050 us    |        napi_complete_done();
 2)   6.993 us    |        e1000_irq_enable [e1000e]();
 2) + 57.855 us   |      }
 2) + 58.230 us   |    }
 2)   0.046 us    |    rcu_bh_qs();
 2)   0.028 us    |    __local_bh_enable();
 2) + 59.070 us   |  }
 2)               |  __do_softirq() {
 2)               |    net_rx_action() {
 2)               |      e1000e_poll [e1000e]() {
 2)               |        e1000_clean_tx_irq [e1000e]() {
 2)               |          e1000_put_txbuf.isra.41 [e1000e]() {
 2)               |            __dev_kfree_skb_any() {
 2)               |              consume_skb() {
 2)               |                skb_release_all() {
 2)               |                  skb_release_head_state() {
 2)               |                    sock_wfree() {
 2)   0.102 us    |                      tun_sock_write_space();
 2)   0.546 us    |                    }
 2)   0.863 us    |                  }
 2)               |                  skb_release_data() {
 2)               |                    kfree() {
 2)   0.090 us    |                      __slab_free();
 2)   0.641 us    |                    }
 2)   1.044 us    |                  }
 2)   2.364 us    |                }
 2)               |                kfree_skbmem() {
 2)               |                  kmem_cache_free() {
 2)   0.044 us    |                    __slab_free();
 2)   0.295 us    |                  }
 2)   0.524 us    |                }
 2)   3.366 us    |              }
 2)   3.644 us    |            }
 2)   4.034 us    |          }
 2)   4.635 us    |        }
 2)   0.099 us    |        e1000_clean_rx_irq [e1000e]();
 2)   0.047 us    |        napi_complete_done();
 2)   1.433 us    |        e1000_irq_enable [e1000e]();
 2)   7.514 us    |      }
 2)   7.885 us    |    }
 2)   0.048 us    |    rcu_bh_qs();
 2)   0.028 us    |    __local_bh_enable();
 2)   8.751 us    |  }
 2)               |  __do_softirq() {
 2)               |    net_rx_action() {
 2)               |      e1000e_poll [e1000e]() {
 2)   0.161 us    |        e1000_clean_tx_irq [e1000e]();
 2)               |        e1000_clean_rx_irq [e1000e]() {
 2)               |          __napi_alloc_skb() {
 2)   0.085 us    |            __alloc_page_frag();
 2)               |            __build_skb() {
 2)   0.072 us    |              kmem_cache_alloc();
 2)   0.400 us    |            }
 2)   0.937 us    |          }
 2)   0.024 us    |          skb_put();
 2)   0.031 us    |          e1000_rx_checksum [e1000e]();
 2)               |          e1000_receive_skb [e1000e]() {
 2)   0.115 us    |            eth_type_trans();
 2)               |            napi_gro_receive() {
 2)   0.027 us    |              skb_gro_reset_offset();
 2)               |              dev_gro_receive() {
 2)               |                inet_gro_receive() {
 2)               |                  tcp4_gro_receive() {
 2)   0.065 us    |                    tcp_gro_receive();
 2)   0.303 us    |                  }
 2)   0.718 us    |                }
 2)   1.052 us    |              }
 2)               |              netif_receive_skb_internal() {
 2)   0.054 us    |                ktime_get_with_offset();
 2)               |                __netif_receive_skb() {
 2)               |                  __netif_receive_skb_core() {
 2)               |                    packet_rcv() {
 2)   0.027 us    |                      skb_push();
 2)   0.258 us    |                      __bpf_prog_run();
 2)   0.052 us    |                      consume_skb();
 2)   1.104 us    |                    }
 2)               |                    br_handle_frame [bridge]() {
 2)               |                      nf_hook_slow() {
 2)               |                        nf_iterate() {
 2)               |                          ebt_nat_in [ebtable_nat]() {
 2)               |                            ebt_do_table [ebtables]() {
 2)   0.050 us    |                              _raw_read_lock_bh();
 2)               |                              _raw_read_unlock_bh() {
 2)   0.025 us    |                                __local_bh_enable_ip();
 2)   0.258 us    |                              }
 2)   0.926 us    |                            }
 2)   1.175 us    |                          }
 2)   1.505 us    |                        }
 2)   1.739 us    |                      }
 2)               |                      br_handle_frame_finish [bridge]() {
 2)               |                        do_bfilter [bfilter]() {
 2)               |                          mutex_lock() {
 2)   0.026 us    |                            _cond_resched();
 2)   0.330 us    |                          }
 2)   0.040 us    |                          mutex_unlock();
 2)               |                          mutex_lock() {
 2)   0.023 us    |                            _cond_resched();
 2)   0.461 us    |                          }
 2)   0.026 us    |                          mutex_unlock();
 2)   2.312 us    |                        }
 2)               |                        /* code_0_at_hypervisor:52:54:00:12:34:56 */
 2)   0.036 us    |                        br_allowed_ingress [bridge]();
 2)   0.101 us    |                        br_fdb_update [bridge]();
 2)   0.173 us    |                        __br_fdb_get [bridge]();
 2)               |                        br_forward [bridge]() {
 2)   0.032 us    |                          br_allowed_egress [bridge]();
 2)               |                          __br_forward [bridge]() {
 2)   0.034 us    |                            br_handle_vlan [bridge]();
 2)               |                            br_forward_finish [bridge]() {
 2)               |                              nf_hook_slow() {
 2)               |                                nf_iterate() {
 2)               |                                  ebt_nat_out [ebtable_nat]() {
 2)               |                                    ebt_do_table [ebtables]() {
 2)   0.031 us    |                                      _raw_read_lock_bh();
 2)               |                                      _raw_read_unlock_bh() {
 2)   0.024 us    |                                        __local_bh_enable_ip();
 2)   0.240 us    |                                      }
 2)   0.893 us    |                                    }
 2)   1.121 us    |                                  }
 2)   1.378 us    |                                }
 2)   1.663 us    |                              }
 2)               |                              br_dev_queue_push_xmit [bridge]() {
 2)   0.120 us    |                                is_skb_forwardable();
 2)   0.025 us    |                                skb_push();
 2)               |                                dev_queue_xmit() {
 2)               |                                  __dev_queue_xmit() {
 2)   0.110 us    |                                    netdev_pick_tx();
 2)               |                                    validate_xmit_skb.isra.103.part.104() {
 2)               |                                      netif_skb_features() {
 2)   0.023 us    |                                        passthru_features_check();
 2)   0.028 us    |                                        skb_network_protocol();
 2)   0.551 us    |                                      }
 2)   0.813 us    |                                    }
 2)   0.024 us    |                                    _raw_spin_lock();
 2)               |                                    dev_hard_start_xmit() {
 2)               |                                      tun_net_xmit() {
 2)               |                                        __skb_get_hash() {
 2)               |                                          __skb_flow_dissect() {
 2)   0.056 us    |                                            __skb_flow_get_ports();
 2)   0.412 us    |                                          }
 2)   0.721 us    |                                        }
 2)               |                                        skb_queue_tail() {
 2)   0.024 us    |                                          _raw_spin_lock_irqsave();
 2)   0.032 us    |                                          _raw_spin_unlock_irqrestore();
 2)   0.497 us    |                                        }
 2)               |                                        sock_def_readable() {
 2)               |                                          __wake_up_sync_key() {
 2)   0.026 us    |                                            _raw_spin_lock_irqsave();
 2)               |                                            __wake_up_common() {
 2)               |                                              pollwake() {
 2)               |                                                default_wake_function() {
 2)               |                                                  try_to_wake_up() {
 2)   0.037 us    |                                                    _raw_spin_lock_irqsave();
 2)   0.072 us    |                                                    task_waking_fair();
 2)               |                                                    select_task_rq_fair() {
 2)               |                                                      select_idle_sibling() {
 2)   0.033 us    |                                                        idle_cpu();
 2)   0.255 us    |                                                      }
 2)   0.615 us    |                                                    }
 2)   0.024 us    |                                                    _raw_spin_lock();
 2)               |                                                    ttwu_do_activate.constprop.91() {
 2)               |                                                      activate_task() {
 2)   0.056 us    |                                                        update_rq_clock.part.81();
 2)               |                                                        enqueue_task_fair() {
 2)               |                                                          enqueue_entity() {
 2)   0.041 us    |                                                            update_curr();
 2)   0.055 us    |                                                            account_entity_enqueue();
 2)   0.129 us    |                                                            update_cfs_shares();
 2)   0.063 us    |                                                            place_entity();
 2)   0.060 us    |                                                            __enqueue_entity();
 2)   1.622 us    |                                                          }
 2)               |                                                          enqueue_entity() {
 2)   0.045 us    |                                                            update_curr();
 2)   0.027 us    |                                                            __compute_runnable_contrib();
 2)   0.034 us    |                                                            account_entity_enqueue();
 2)   0.140 us    |                                                            update_cfs_shares();
 2)   0.027 us    |                                                            place_entity();
 2)   0.029 us    |                                                            __enqueue_entity();
 2)   1.601 us    |                                                          }
 2)               |                                                          enqueue_entity() {
 2)   0.089 us    |                                                            update_curr();
 2)   0.024 us    |                                                            __compute_runnable_contrib();
 2)   0.024 us    |                                                            __compute_runnable_contrib();
 2)   0.025 us    |                                                            account_entity_enqueue();
 2)   0.078 us    |                                                            update_cfs_shares();
 2)   0.029 us    |                                                            place_entity();
 2)   0.026 us    |                                                            __enqueue_entity();
 2)   1.889 us    |                                                          }
 2)               |                                                          enqueue_entity() {
 2)   0.029 us    |                                                            update_curr();
 2)   0.042 us    |                                                            account_entity_enqueue();
 2)   0.060 us    |                                                            update_cfs_shares();
 2)   0.029 us    |                                                            place_entity();
 2)   0.023 us    |                                                            __enqueue_entity();
 2)   1.345 us    |                                                          }
 2)   0.023 us    |                                                          hrtick_update();
 2)   7.783 us    |                                                        }
 2)   8.368 us    |                                                      }
 2)               |                                                      ttwu_do_wakeup() {
 2)               |                                                        check_preempt_curr() {
 2)   0.145 us    |                                                          resched_curr();
 2)   0.472 us    |                                                        }
 2)   0.938 us    |                                                      }
 2)   9.762 us    |                                                    }
 2)   0.593 us    |                                                    ttwu_stat();
 2)   0.032 us    |                                                    _raw_spin_unlock_irqrestore();
 2) + 12.652 us   |                                                  }
 2) + 12.888 us   |                                                }
 2) + 13.118 us   |                                              }
 2) + 13.404 us   |                                            }
 2)   0.032 us    |                                            _raw_spin_unlock_irqrestore();
 2) + 14.071 us   |                                          }
 2) + 14.323 us   |                                        }
 2) + 16.356 us   |                                      }
 2) + 16.660 us   |                                    }
 2)   0.028 us    |                                    __local_bh_enable_ip();
 2) + 18.970 us   |                                  }
 2) + 19.211 us   |                                }
 2) + 20.046 us   |                              }
 2) + 22.234 us   |                            }
 2) + 22.709 us   |                          }
 2) + 23.265 us   |                        }
 2) + 27.662 us   |                      }
 2) + 30.036 us   |                    }
 2) + 31.779 us   |                  }
 2) + 32.023 us   |                }
 2) + 32.491 us   |              }
 2) + 34.270 us   |            }
 2) + 44.808 us   |          }
 2)               |          e1000_alloc_rx_buffers [e1000e]() {
 2)   0.083 us    |            skb_trim();
 2)   0.462 us    |          }
 2) + 47.754 us   |        }
 2)   0.027 us    |        napi_complete_done();
 2)   6.502 us    |        e1000_irq_enable [e1000e]();
 2) + 55.427 us   |      }
 2) + 55.690 us   |    }
 2)   0.031 us    |    rcu_bh_qs();
 2)   0.027 us    |    __local_bh_enable();
 2) + 56.425 us   |  }
 2)               |  __do_softirq() {
 2)               |    run_timer_softirq() {
 2)   0.038 us    |      _raw_spin_lock_irq();
 2)               |      call_timer_fn() {
 2)               |        process_timeout() {
 2)               |          wake_up_process() {
 2)               |            try_to_wake_up() {
 2)   0.089 us    |              _raw_spin_lock_irqsave();
 2)   0.089 us    |              task_waking_fair();
 2)               |              select_task_rq_fair() {
 2)               |                select_idle_sibling() {
 2)   0.026 us    |                  idle_cpu();
 2)   0.246 us    |                }
 2)   0.532 us    |              }
 2)   0.027 us    |              _raw_spin_lock();
 2)               |              ttwu_do_activate.constprop.91() {
 2)               |                activate_task() {
 2)   0.032 us    |                  update_rq_clock.part.81();
 2)               |                  enqueue_task_fair() {
 2)               |                    enqueue_entity() {
 2)   0.027 us    |                      update_curr();
 2)   0.025 us    |                      __compute_runnable_contrib();
 2)   0.026 us    |                      __compute_runnable_contrib();
 2)   0.104 us    |                      account_entity_enqueue();
 2)   0.058 us    |                      update_cfs_shares();
 2)   0.045 us    |                      place_entity();
 2)   0.028 us    |                      __enqueue_entity();
 2)   2.189 us    |                    }
 2)   0.023 us    |                    hrtick_update();
 2)   2.658 us    |                  }
 2)   3.749 us    |                }
 2)               |                ttwu_do_wakeup() {
 2)               |                  check_preempt_curr() {
 2)   0.051 us    |                    resched_curr();
 2)   0.282 us    |                  }
 2)   0.591 us    |                }
 2)   4.770 us    |              }
 2)   0.051 us    |              ttwu_stat();
 2)   0.032 us    |              _raw_spin_unlock_irqrestore();
 2)   7.094 us    |            }
 2)   7.378 us    |          }
 2)   7.688 us    |        }
 2)   7.943 us    |      }
 2)   0.031 us    |      _raw_spin_lock_irq();
 2)   8.762 us    |    }
 2)               |    run_rebalance_domains() {
 2)               |      rebalance_domains() {
 2)               |        update_blocked_averages() {
 2)   0.024 us    |          _raw_spin_lock_irqsave();
 2)               |          update_rq_clock() {
 2)   0.035 us    |            update_rq_clock.part.81();
 2)   0.262 us    |          }
 2)   0.023 us    |          __compute_runnable_contrib();
 2)   0.026 us    |          __compute_runnable_contrib();
 2)   0.025 us    |          __compute_runnable_contrib();
 2)   0.025 us    |          __compute_runnable_contrib();
 2)   0.026 us    |          __compute_runnable_contrib();
 2)   0.024 us    |          __compute_runnable_contrib();
 2)   0.028 us    |          __compute_runnable_contrib();
 2)   0.026 us    |          __compute_runnable_contrib();
 2)   0.024 us    |          __compute_runnable_contrib();
 2)   0.027 us    |          __compute_runnable_contrib();
 2)   0.026 us    |          __compute_runnable_contrib();
 2)   0.027 us    |          __compute_runnable_contrib();
 2)   0.025 us    |          __compute_runnable_contrib();
 2)   0.025 us    |          __compute_runnable_contrib();
 2)   0.024 us    |          __compute_runnable_contrib();
 2)   0.024 us    |          __compute_runnable_contrib();
 2)   0.024 us    |          __compute_runnable_contrib();
 2)   0.026 us    |          __compute_runnable_contrib();
 2)   0.027 us    |          __compute_runnable_contrib();
 2)   0.024 us    |          __compute_runnable_contrib();
 2)   0.024 us    |          __compute_runnable_contrib();
 2)   0.027 us    |          __compute_runnable_contrib();
 2)   0.025 us    |          __compute_runnable_contrib();
 2)   0.024 us    |          __compute_runnable_contrib();
 2)   0.024 us    |          __compute_runnable_contrib();
 2)   0.025 us    |          __compute_runnable_contrib();
 2)   0.027 us    |          __compute_runnable_contrib();
 2)   0.023 us    |          __compute_runnable_contrib();
 2)   0.025 us    |          __compute_runnable_contrib();
 2)   0.024 us    |          __compute_runnable_contrib();
 2)   0.024 us    |          __compute_runnable_contrib();
 2)   0.025 us    |          __compute_runnable_contrib();
 2)   0.026 us    |          __compute_runnable_contrib();
 2)   0.027 us    |          __compute_runnable_contrib();
 2)   0.028 us    |          __compute_runnable_contrib();
 2)   0.028 us    |          __compute_runnable_contrib();
 2)   0.027 us    |          __compute_runnable_contrib();
 2)   0.026 us    |          __compute_runnable_contrib();
 2)   0.027 us    |          __compute_runnable_contrib();
 2)   0.035 us    |          _raw_spin_unlock_irqrestore();
 2) + 14.836 us   |        }
 2)   0.028 us    |        __msecs_to_jiffies();
 2)               |        load_balance() {
 2)   0.036 us    |          idle_cpu();
 2)   0.045 us    |          group_balance_cpu();
 2)               |          find_busiest_group() {
 2)               |            update_group_capacity() {
 2)   0.025 us    |              __msecs_to_jiffies();
 2)   0.280 us    |            }
 2)   0.031 us    |            target_load();
 2)   0.025 us    |            idle_cpu();
 2)   0.044 us    |            source_load();
 2)   0.057 us    |            idle_cpu();
 2)   0.027 us    |            source_load();
 2)   0.057 us    |            idle_cpu();
 2)   0.045 us    |            source_load();
 2)   0.057 us    |            idle_cpu();
 2)   3.346 us    |          }
 2)   4.313 us    |        }
 2)   0.026 us    |        __msecs_to_jiffies();
 2) + 20.089 us   |      }
 2) + 20.336 us   |    }
 2)   0.026 us    |    rcu_bh_qs();
 2)   0.024 us    |    __local_bh_enable();
 2) + 30.054 us   |  }
 2)               |  __do_softirq() {
 2)               |    run_timer_softirq() {
 2)   0.048 us    |      _raw_spin_lock_irq();
 2)               |      call_timer_fn() {
 2)               |        process_timeout() {
 2)               |          wake_up_process() {
 2)               |            try_to_wake_up() {
 2)   0.097 us    |              _raw_spin_lock_irqsave();
 2)   0.109 us    |              task_waking_fair();
 2)               |              select_task_rq_fair() {
 2)               |                select_idle_sibling() {
 2)   0.041 us    |                  idle_cpu();
 2)   0.289 us    |                }
 2)   0.624 us    |              }
 2)   0.031 us    |              _raw_spin_lock();
 2)               |              ttwu_do_activate.constprop.91() {
 2)               |                activate_task() {
 2)   0.036 us    |                  update_rq_clock.part.81();
 2)               |                  enqueue_task_fair() {
 2)               |                    enqueue_entity() {
 2)   0.037 us    |                      update_curr();
 2)   0.028 us    |                      __compute_runnable_contrib();
 2)   0.027 us    |                      __compute_runnable_contrib();
 2)   0.097 us    |                      account_entity_enqueue();
 2)   0.063 us    |                      update_cfs_shares();
 2)   0.042 us    |                      place_entity();
 2)   0.061 us    |                      __enqueue_entity();
 2)   2.377 us    |                    }
 2)   0.024 us    |                    hrtick_update();
 2)   2.877 us    |                  }
 2)   3.374 us    |                }
 2)               |                ttwu_do_wakeup() {
 2)               |                  check_preempt_curr() {
 2)   0.040 us    |                    resched_curr();
 2)   0.345 us    |                  }
 2)   0.768 us    |                }
 2)   4.640 us    |              }
 2)   0.050 us    |              ttwu_stat();
 2)   0.031 us    |              _raw_spin_unlock_irqrestore();
 2)   7.179 us    |            }
 2)   7.418 us    |          }
 2)   7.669 us    |        }
 2)   7.913 us    |      }
 2)   0.028 us    |      _raw_spin_lock_irq();
 2)   8.880 us    |    }
 2)               |    rcu_process_callbacks() {
 2)   0.081 us    |      note_gp_changes();
 2)   0.053 us    |      _raw_spin_lock_irqsave();
 2)   0.142 us    |      rcu_accelerate_cbs();
 2)               |      rcu_report_qs_rnp() {
 2)   0.035 us    |        _raw_spin_unlock_irqrestore();
 2)   0.264 us    |      }
 2)   0.027 us    |      cpu_needs_another_gp();
 2)   0.046 us    |      note_gp_changes();
 2)   0.054 us    |      cpu_needs_another_gp();
 2)   2.187 us    |    }
 2)   0.033 us    |    rcu_bh_qs();
 2)   0.024 us    |    __local_bh_enable();
 2) + 12.085 us   |  }
 2)               |  __do_softirq() {
 2)               |    net_rx_action() {
 2)               |      e1000e_poll [e1000e]() {
 2)   0.380 us    |        e1000_clean_tx_irq [e1000e]();
 2)               |        e1000_clean_rx_irq [e1000e]() {
 2)   0.097 us    |          skb_put();
 2)   0.038 us    |          e1000_rx_checksum [e1000e]();
 2)               |          e1000_receive_skb [e1000e]() {
 2)   0.188 us    |            eth_type_trans();
 2)               |            napi_gro_receive() {
 2)   0.035 us    |              skb_gro_reset_offset();
 2)               |              dev_gro_receive() {
 2)               |                inet_gro_receive() {
 2)               |                  tcp4_gro_receive() {
 2)   0.069 us    |                    tcp_gro_receive();
 2)   0.319 us    |                  }
 2)   0.741 us    |                }
 2)   1.728 us    |              }
 2)               |              netif_receive_skb_internal() {
 2)   0.048 us    |                ktime_get_with_offset();
 2)               |                __netif_receive_skb() {
 2)               |                  __netif_receive_skb_core() {
 2)               |                    packet_rcv() {
 2)   0.029 us    |                      skb_push();
 2)   0.256 us    |                      __bpf_prog_run();
 2)   0.042 us    |                      consume_skb();
 2)   1.165 us    |                    }
 2)               |                    br_handle_frame [bridge]() {
 2)               |                      nf_hook_slow() {
 2)               |                        nf_iterate() {
 2)               |                          ebt_nat_in [ebtable_nat]() {
 2)               |                            ebt_do_table [ebtables]() {
 2)   0.107 us    |                              _raw_read_lock_bh();
 2)               |                              _raw_read_unlock_bh() {
 2)   0.024 us    |                                __local_bh_enable_ip();
 2)   0.262 us    |                              }
 2)   1.111 us    |                            }
 2)   1.442 us    |                          }
 2)   1.945 us    |                        }
 2)   2.250 us    |                      }
 2)               |                      br_handle_frame_finish [bridge]() {
 2)               |                        do_bfilter [bfilter]() {
 2)               |                          mutex_lock() {
 2)   0.027 us    |                            _cond_resched();
 2)   0.412 us    |                          }
 2)   0.040 us    |                          mutex_unlock();
 2)               |                          mutex_lock() {
 2)   0.027 us    |                            _cond_resched();
 2)   0.252 us    |                          }
 2)   0.027 us    |                          mutex_unlock();
 2)   2.992 us    |                        }
 2)               |                        /* code_0_at_hypervisor:52:54:00:12:34:56 */
 2)   0.033 us    |                        br_allowed_ingress [bridge]();
 2)   0.156 us    |                        br_fdb_update [bridge]();
 2)   0.231 us    |                        __br_fdb_get [bridge]();
 2)               |                        br_forward [bridge]() {
 2)   0.033 us    |                          br_allowed_egress [bridge]();
 2)               |                          __br_forward [bridge]() {
 2)   0.035 us    |                            br_handle_vlan [bridge]();
 2)               |                            br_forward_finish [bridge]() {
 2)               |                              nf_hook_slow() {
 2)               |                                nf_iterate() {
 2)               |                                  ebt_nat_out [ebtable_nat]() {
 2)               |                                    ebt_do_table [ebtables]() {
 2)   0.029 us    |                                      _raw_read_lock_bh();
 2)               |                                      _raw_read_unlock_bh() {
 2)   0.023 us    |                                        __local_bh_enable_ip();
 2)   0.237 us    |                                      }
 2)   0.742 us    |                                    }
 2)   0.960 us    |                                  }
 2)   1.711 us    |                                }
 2)   1.918 us    |                              }
 2)               |                              br_dev_queue_push_xmit [bridge]() {
 2)   0.125 us    |                                is_skb_forwardable();
 2)   0.024 us    |                                skb_push();
 2)               |                                dev_queue_xmit() {
 2)               |                                  __dev_queue_xmit() {
 2)   0.110 us    |                                    netdev_pick_tx();
 2)               |                                    validate_xmit_skb.isra.103.part.104() {
 2)               |                                      netif_skb_features() {
 2)   0.024 us    |                                        passthru_features_check();
 2)   0.025 us    |                                        skb_network_protocol();
 2)   0.599 us    |                                      }
 2)   0.852 us    |                                    }
 2)   0.026 us    |                                    _raw_spin_lock();
 2)               |                                    dev_hard_start_xmit() {
 2)               |                                      tun_net_xmit() {
 2)               |                                        __skb_get_hash() {
 2)               |                                          __skb_flow_dissect() {
 2)   0.056 us    |                                            __skb_flow_get_ports();
 2)   0.459 us    |                                          }
 2)   0.797 us    |                                        }
 2)               |                                        skb_queue_tail() {
 2)   0.026 us    |                                          _raw_spin_lock_irqsave();
 2)   0.032 us    |                                          _raw_spin_unlock_irqrestore();
 2)   0.504 us    |                                        }
 2)               |                                        sock_def_readable() {
 2)               |                                          __wake_up_sync_key() {
 2)   0.028 us    |                                            _raw_spin_lock_irqsave();
 2)               |                                            __wake_up_common() {
 2)               |                                              pollwake() {
 2)               |                                                default_wake_function() {
 2)               |                                                  try_to_wake_up() {
